"REF_DATE","GEO","DGUID","Operational and financial statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-05","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-05","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2829","","","","0"
"2006-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7787038","","","","0"
"2006-06","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","21153","","","t","0"
"2006-06","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","111296","","","t","0"
"2006-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","86","","","","0"
"2006-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","345684","","","","0"
"2006-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-06","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-06","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3098","","","","0"
"2006-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","8821967","","","","0"
"2006-07","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","21339","","","t","0"
"2006-07","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","114025","","","t","0"
"2006-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","95","","","","0"
"2006-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","385661","","","","0"
"2006-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-07","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-07","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3235","","","","0"
"2006-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","9022696","","","","0"
"2006-08","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","22377","","","t","0"
"2006-08","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","118021","","","t","0"
"2006-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","96","","","","0"
"2006-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","388602","","","","0"
"2006-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-08","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-08","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2821","","","","0"
"2006-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7745806","","","","0"
"2006-09","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","21098","","","t","0"
"2006-09","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","112559","","","t","0"
"2006-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","88","","","","0"
"2006-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","355522","","","","0"
"2006-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-09","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-09","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2754","","","","0"
"2006-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7105777","","","","0"
"2006-10","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","21523","","","t","0"
"2006-10","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","112977","","","t","0"
"2006-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","84","","","","0"
"2006-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","333672","","","","0"
"2006-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-10","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-10","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2501","","","","0"
"2006-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6075202","","","","0"
"2006-11","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","27233","","","t","0"
"2006-11","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","153080","","","t","0"
"2006-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","77","","","","0"
"2006-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","265967","","","","0"
"2006-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-11","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-11","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2006-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2787","","","","0"
"2006-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7194395","","","","0"
"2006-12","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","24640","","","t","0"
"2006-12","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","155405","","","t","0"
"2006-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","86","","","","0"
"2006-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","332400","","","","0"
"2006-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2006-12","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2006-12","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2007-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2741","","","","0"
"2007-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7218539","","","","0"
"2007-01","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","18479","","","t","0"
"2007-01","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","93778","","","t","0"
"2007-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","89","","","","0"
"2007-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","331293","","","","0"
"2007-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2007-01","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2007-01","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2007-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2660","","","","0"
"2007-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","6707878","","","","0"
"2007-02","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","18473","","","t","0"
"2007-02","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","93678","","","t","0"
"2007-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","81","","","","0"
"2007-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","301502","","","","0"
"2007-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2007-02","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2007-02","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2007-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","3054","","","","0"
"2007-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7981143","","","","0"
"2007-03","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","21878","","","t","0"
"2007-03","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","112087","","","t","0"
"2007-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","90","","","","0"
"2007-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","348401","","","","0"
"2007-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2007-03","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2007-03","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2007-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2856","","","","0"
"2007-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7310667","","","","0"
"2007-04","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","18865","","","t","0"
"2007-04","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","97845","","","t","0"
"2007-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","83","","","","0"
"2007-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","317696","","","","0"
"2007-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
"2007-04","Canada","2021A000011124","Total operating expenses","Dollars","81","thousands","3","v11750","1.8","","..","","t","0"
"2007-04","Canada","2021A000011124","Total interest expenses","Dollars","81","thousands","3","v11751","1.9","","..","","t","0"
"2007-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","2955","","","","0"
"2007-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","7545939","","","","0"
"2007-05","Canada","2021A000011124","Kilograms of goods","Kilograms","192","thousands","3","v11745","1.3","18914","","","t","0"
"2007-05","Canada","2021A000011124","Goods tonne-kilometres","Tonne-kilometres","285","thousands","3","v11746","1.4","99175","","","t","0"
"2007-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","85","","","","0"
"2007-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","329280","","","","0"
"2007-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","","..","","","0"
